"rowid";"hr";"date";"median_t";"mean";"min";"max"
"5627";20;2020-03-28;26.265;26.2782222222222;25.17;27.36
"5628";20;2020-03-29;24.57;24.6046944444444;23.96;25.72
"5629";20;2020-03-30;19.735;19.7289722222222;18.2;21.45
"5630";20;2020-03-31;19.42;19.3755333333333;18.42;20.29
"5631";20;2020-04-01;21.845;21.8346666666667;20.53;23.16
"5632";20;2020-04-02;24.11;24.061;23.25;24.84
"5633";20;2020-04-03;24.7;24.7116111111111;23.95;25.64
"5634";20;2020-04-04;25.99;26.051;25.32;27.08
"5635";20;2020-04-05;24.43;24.4548333333333;23.32;25.65
"5636";20;2020-04-06;22.33;22.2707222222222;20.86;23.19
"5637";20;2020-04-07;22.03;22.1371666666667;20.98;23.12
"5638";20;2020-04-08;25.04;24.9924444444444;23.61;26.17
"5639";20;2020-04-09;26.2;26.1512777777778;24.46;27.48
"5640";20;2020-04-10;29.01;28.942;27.71;29.87
"5641";20;2020-04-11;28.375;28.317;26.23;30.05
"5642";20;2020-04-12;28.745;28.7003888888889;28.05;29.58
"5643";20;2020-04-13;26.37;26.4296111111111;26.01;26.88
"5644";20;2020-04-14;25.96;25.9133333333333;25.09;26.67
"5645";20;2020-04-30;32.275;32.2661666666667;31.16;33.27
"5646";20;2020-05-01;28.935;29.1889166666667;28.37;30.76
"5647";20;2020-05-02;29.68;29.7235;29.34;30.16
"5648";20;2020-05-03;29.02;29.0078333333333;28.24;29.83
"5649";20;2020-05-04;27.97;28.2565;27.26;29.33
"5650";20;2020-05-05;24;23.9091666666667;22.88;25.21
"5651";20;2020-05-06;23.865;23.778;22.72;24.62
"5652";20;2020-05-07;29.12;29.231;28.41;29.87
"5653";20;2020-05-08;26.45;26.4413333333333;25.84;26.98
"5654";20;2020-05-09;25.98;25.9743333333333;24.9;26.85
"5655";20;2020-05-10;28.285;28.4623333333333;27.91;29.88
"5656";20;2020-05-11;29.78;29.7936666666667;29.3;30.42
"5657";20;2020-05-12;25.69;25.6882619047619;24.16;27.54
"5658";20;2020-05-13;24.715;24.7666111111111;22.93;26.32
"5659";20;2020-05-14;27.57;27.6179285714286;26.05;29.59
"5660";20;2020-05-15;29.53;29.5164722222222;27.96;30.87
"5661";20;2020-05-16;30.79;30.7366944444444;28.23;32.47
"5662";20;2020-05-17;29.965;29.5754166666667;26.51;31.68
"5663";20;2020-05-18;28.485;28.3090277777778;25.97;30.74
"5664";20;2020-05-19;28.7;28.6491333333333;26.52;30.48
"5665";20;2020-05-20;29.16;28.9451;26.93;30.31
"5666";20;2020-05-21;28.02;27.781;25.36;29.36
"5667";20;2020-05-22;30.21;29.846875;27.03;31.86
"5668";20;2020-05-23;30.29;30.1420416666667;27.45;31.86
"5669";20;2020-05-24;32.27;32.230375;30.9;33.57
"5670";20;2020-05-26;29.93;29.7688333333333;29.14;30.21
"5671";20;2020-05-27;30.41;30.3461666666667;29.24;31.17
"5672";20;2020-05-28;29.65;29.7031666666667;28.83;30.63
"5673";20;2020-05-29;31.845;31.8108333333333;31.16;32.36
"5674";20;2020-05-30;33.73;33.6423333333333;32.52;34.49
"5675";20;2020-05-31;32.095;32.1173333333333;31.19;33.39
"5676";20;2020-06-01;31.965;32.1588333333333;31.45;33.4
"5677";20;2020-06-02;30.535;30.6841666666667;28.98;32.55
"5678";20;2020-06-03;30.895;30.866;29.56;31.78
"5679";20;2020-06-04;32.385;32.40325;31.41;33.44
"5680";20;2020-06-05;32.57;32.6336666666667;32.03;33.33
"5681";20;2020-06-10;35.895;35.9045;34.66;36.86
"5682";20;2020-06-11;30.4;30.6354583333333;28.02;33.22
"5683";20;2020-06-12;28.985;28.8761111111111;26.68;31.07
"5684";20;2020-06-13;32.42;32.3458888888889;30.11;34.23
"5685";20;2020-06-14;31.46;31.6735555555556;29.29;34.11
"5686";20;2020-06-15;31.85;32.0145416666667;29.93;35.91
"5687";20;2020-06-16;32.6;32.9585416666667;30.32;36.65
"5688";20;2020-06-17;33.13;33.9261666666667;30.82;37.85
"5689";20;2020-06-18;32.8;33.6186666666667;31.45;37.48
"5690";20;2020-06-19;34.55;35.0733333333333;33.22;37.75
"5691";20;2020-06-20;33.18;33.8554583333333;31.5;37.4
"5692";20;2020-06-21;30.485;31.4576333333333;27.88;37.3
"5693";20;2020-06-22;30.22;31.6155555555556;29.1;35.97
"5694";20;2020-06-23;32.48;33.7586666666667;30.86;37.45
"5695";20;2020-06-24;35.855;36.0424583333333;34.36;37.71
"5696";20;2020-06-25;34.885;35.246;33.67;37.63
"5697";20;2020-06-26;35.48;35.7655416666667;33.99;38.2
"5698";20;2020-06-27;34.64;34.6709583333333;33.3;35.87
"5699";20;2020-06-28;33.58;33.5664166666667;32.26;34.59
"5700";20;2020-06-29;31.445;31.4329722222222;28.58;60.82
"5701";20;2020-06-30;33.035;32.1602;26.85;34.72
"5702";20;2020-07-01;34.525;33.2222;26.42;35.58
"5703";20;2020-07-02;35.56;34.2909;23.81;40.38
"5704";20;2020-07-03;33.61;30.7513;24.2;35.43
"5705";20;2020-07-04;31.525;30.3089705882353;24.74;34.65
"5706";20;2020-07-05;29.745;29.5167083333333;26.88;32.88
"5707";20;2020-07-06;30.085;30.1466111111111;28.19;31.65
"5708";20;2020-07-07;32.685;32.7350555555556;31.89;34.31
"5709";20;2020-07-08;35.24;35.2796111111111;34.51;36.46
"5710";20;2020-07-09;34.485;32.5737777777778;27.19;36.18
"5711";20;2020-07-10;32.81;31.3054444444444;27.1;34.34
"5712";20;2020-07-11;31.24;30.3912222222222;26.43;34.67
"5713";20;2020-07-12;35.885;35.8813333333333;34.85;36.93
"5714";20;2020-07-13;36.965;37.0653333333333;34.41;38.13
"5715";20;2020-07-14;34.66;34.715;33.52;36.22
"5716";20;2020-07-15;36.64;36.7036666666667;36.34;37.19
"5717";20;2020-07-16;38.42;38.409;37.84;39.15
"5718";20;2020-07-17;38.03;38.0215;37.31;38.75
"5719";20;2020-07-18;36.455;36.5633333333333;35.63;37.27
"5720";21;2017-06-06;14.589;14.6697666666667;14.301;15.285
"5721";21;2017-06-07;12.0805;12.1088;11.554;12.806
"5722";21;2017-06-08;16.0945;16.1550166666667;15.242;17.329
"5723";21;2017-06-09;20.4535;20.5596833333333;19.999;21.438
"5724";21;2018-03-15;13.637;13.6875944444444;12.48;14.81
"5725";21;2018-03-16;15.464;16.5971383333333;13.506;30.17
"5726";21;2018-03-17;16.789;16.7668180555556;14.909;18.459
"5727";21;2018-03-18;16.7865;16.7628049019608;15.179;18.562
"5728";21;2018-03-19;15.531;16.4086859649123;13.276;34.001
"5729";21;2018-03-20;14.77;15.7258912280702;13.098;35.54
"5730";21;2018-03-21;15.789;16.6740025;12.818;37.215
"5731";21;2018-03-22;16.498;16.4298149122807;14.305;18.397
"5732";21;2018-03-23;18.609;18.5593333333333;16.979;19.787
"5733";21;2018-03-24;20.3755;20.3682271929825;17.768;22.727
"5734";21;2018-03-25;19.268;19.3824394736842;16.615;21.692
"5735";21;2018-03-26;17.913;18.1253885416667;15.218;22.136
"5736";21;2018-03-27;18.239;18.4712677777778;15.979;22.304
"5737";21;2018-03-28;18.2765;18.5401488888889;16.251;23.052
"5738";21;2018-06-07;30.949;31.0080333333333;29.865;31.858
"5739";21;2018-06-08;31.225;30.9025944444444;29.291;32.094
"5740";21;2018-06-09;30.601;30.5695388888889;29.84;31.331
"5741";21;2018-06-10;29.847;29.6366222222222;28.612;30.371
"5742";21;2018-06-11;27.335;27.4150458333333;26.797;28.153
"5743";21;2018-06-12;27.165;27.2169166666667;26.16;28.541
"5744";21;2018-06-13;26.3325;26.3383476190476;24.268;27.961
"5745";21;2018-06-14;27.035;27.0293595238095;25.773;28.461
"5746";21;2018-06-15;27.7325;27.78925;25.512;29.801
"5747";21;2018-06-16;27.3655;27.3605119047619;26.412;28.416
"5748";21;2018-06-17;25.664;25.491;23.08;26.955
"5749";21;2018-06-18;28.108;28.2651352941176;25.579;31.428
"5750";21;2018-06-19;28;27.7489859649123;24.562;29.762
"5751";21;2018-06-20;28.596;28.7763031746032;26.144;34.247
"5752";21;2018-06-21;27.857;27.5922509803922;25.154;29.417
"5753";21;2018-06-22;28.2925;28.2696789473684;26.842;30.318
"5754";21;2018-06-23;28.061;28.1018862745098;26.553;29.397
"5755";21;2018-06-24;27.381;27.2105490196078;25.328;28.304
"5756";21;2018-06-25;27.151;27.5114541666667;25.371;31.411
"5757";21;2018-06-26;26.899;27.1725083333333;23.579;30.666
"5758";21;2018-06-27;28.0375;28.0654119047619;24.951;30.271
"5759";21;2018-06-28;32.093;31.92445;30.619;33.301
"5760";21;2018-06-29;32.2055;32.1883571428571;30.581;33.269
"5761";21;2018-06-30;31.2685;31.0520166666667;29.55;32.534
"5762";21;2018-07-01;30.2315;30.2426166666667;29.678;30.823
"5763";21;2018-07-05;36.1805;36.1851666666667;35.41;36.999
"5764";21;2018-07-06;36.603;36.6457133333333;35.888;37.657
"5765";21;2018-07-07;34.3425;34.3432333333333;33.324;35.428
"5766";21;2018-07-08;31.463;31.5022133333333;30.5;32.622
"5767";21;2018-07-09;34.3565;34.3163533333333;33.027;35.101
"5768";21;2018-07-10;37.934;40.3401806451613;33.354;99.829
"5769";21;2018-07-11;33.199;33.8365303030303;28.93;41.775
"5770";21;2018-07-12;32;31.8530545454545;28.774;35.362
"5771";21;2018-07-13;32.617;32.4883606060606;28.982;36.348
"5772";21;2018-07-14;31.305;31.2797333333333;27.609;35.509
"5773";21;2018-07-15;31.6855;30.0001142857143;23.178;32.795
"5774";21;2018-07-16;32.1275;32.0904266666667;31.405;32.671
"5775";21;2018-07-17;32.1755;32.1891866666667;31.488;32.976
"5776";21;2018-07-18;33.0425;33.0443;32.526;33.562
"5777";21;2018-07-19;30.2595;30.28788;29.09;31.721
"5778";21;2018-07-20;30.6135;30.5510933333333;29.262;31.691
"5779";21;2018-07-21;33.393;33.4141133333333;32.461;34.219
"5780";21;2018-07-22;34.32;34.3249083333333;33.875;34.745
"5781";21;2018-07-23;33.986;33.959575;33.529;34.275
"5782";21;2018-07-24;32.402;32.4240166666667;31.829;33.302
"5783";21;2018-07-25;32.048;32.01665;31.226;32.631
"5784";21;2019-02-28;21.2846;21.4082011111111;21.1057;21.8987
"5785";21;2019-03-01;20.2645;20.2333022346369;19.2258;20.9267
"5786";21;2019-03-02;14.13;14.2145031770045;12.55;16.5795
"5787";21;2019-03-03;13.9092;13.8338364102564;12.3872;15.7197
"5788";21;2019-03-04;15.525;15.4686648958333;13.9973;17.086
"5789";21;2019-03-05;14.55255;14.5598752777778;13.0574;16.133
"5790";21;2019-03-06;17.6902;17.7123567391304;15.5301;19.7
"5791";21;2019-03-07;16.7397;16.7229510416667;14.5341;18.6
"5792";21;2019-03-08;15.236;15.3265325627477;13.3778;17.3
"5793";21;2019-03-09;16.7597;17.3726829487179;14.1255;26.0056
"5794";21;2019-03-10;14.729;15.5111684280936;12.3204;25.1485
"5795";21;2019-03-11;14.9052;15.0852653125;12.745;17.0014
"5796";21;2019-03-12;14.72435;14.9777796666667;12.9426;17.1
"5797";21;2019-03-13;16.411;16.6247664166667;13.3004;19.6
"5798";21;2019-03-14;20.2405;20.1323119047619;15.5915;22.2726
"5799";21;2019-03-15;18.5902;18.7018524603175;17.5648;20.3126
"5800";21;2019-03-16;22.01355;22.0381443137255;19.386;23.9095
"5801";21;2019-03-17;24.1151;24.2611178205128;22.0456;27.1085
"5802";21;2019-03-18;16.3873;16.6498705128205;14.7691;19.7758
"5803";21;2019-03-19;15.17895;15.5215298717949;14.0214;18.8199
"5804";21;2019-03-20;16.6116;16.8190601282051;14.8946;20.2138
"5805";21;2019-03-21;20.4434;20.5852303846154;19.2952;22.6544
"5806";21;2019-03-22;23.2659;23.2175993589744;21.4661;24.6972
"5807";21;2019-03-23;22.27655;22.1771606410256;20.0295;24.091
"5808";21;2019-03-24;24.22055;24.2894903846154;22.0883;27.039
"5809";21;2019-03-25;24.035;23.8573261904762;22.3687;25.1805
"5810";21;2019-03-26;25.2366;25.1345856666667;23.0363;26.8601
"5811";21;2019-03-27;21.0736;20.9514901190476;19.896;21.7252
"5812";21;2019-03-28;20.8413;20.7505783333333;19.5943;21.6103
"5813";21;2019-03-29;17.207;17.3004396491228;15.247;19.9654
"5814";21;2019-03-30;21.41675;21.4174005263158;19.3219;22.9749
"5815";21;2019-03-31;26.1845;25.9131725555556;20.876;28.3501
"5816";21;2019-04-01;24.90945;24.8604775;22.2432;28.3795
"5817";21;2019-04-02;24.5023;24.3277047777778;21.0576;26.2326
"5818";21;2019-04-03;25.055;24.9306463541667;21.0015;27.4049
"5819";21;2019-04-04;27.84945;27.4852593055556;24.4996;29.6239
"5820";21;2019-04-05;26.7239;26.4307775;22.9321;28.5611
"5821";21;2019-04-06;24.80665;24.7995051282051;22.6651;27.1004
"5822";21;2019-04-07;26.2326;26.0061456410256;19.7892;27.987
"5823";21;2019-04-08;28.2567;28.2630033333333;28.1873;28.3261
"5824";21;2019-04-09;20.2752;20.2822133333333;20.1897;20.3606
"5825";21;2019-04-10;18.7344;18.729675;18.6356;18.8172
"5826";21;2019-04-11;23.6691;23.6612066666667;23.5997;23.6985
"5827";21;2019-04-12;22.625;22.6318016666667;22.5529;22.6945
"5828";21;2019-04-13;21.5836;21.5845466666667;21.5489;21.6344
"5829";21;2019-04-14;21.5356;21.5251983333333;21.4768;21.5756
"5830";21;2019-04-15;22.4675;22.4706083333333;22.4248;22.5129
"5831";21;2019-04-29;22.98155;22.4416722222222;19.9681;24.1898
"5832";21;2019-04-30;22.87475;22.751771;21.2178;24.6331
"5833";21;2019-05-01;21.3874;21.3039525;18.9668;23.3487
"5834";21;2019-05-02;22.33535;22.096476;19.4047;24.1204
"5835";21;2019-05-03;23.9;23.7345886827458;21.4181;26
"5836";21;2019-05-04;25.8107;26.2896953571429;23.8267;34.0031
"5837";21;2019-05-05;25.7706;26.2713463095238;21.6;34.9084
"5838";21;2019-05-06;26;26.5103466666667;24;34.5265
"5839";21;2019-05-07;24.8;25.440562693683;23;33.8162
"5840";21;2019-05-08;24.6905;25.4495654166667;23;34.0726
"5841";21;2019-05-09;26.3;27.0090153846154;22.9001;35.1754
"5842";21;2019-05-10;27.2;27.6349947222222;23;35.1754
"5843";21;2019-05-11;26.1976;26.7438108333333;22.9562;34.6654
"5844";21;2019-05-12;26.35545;26.8705698717949;24.2646;34.8523
"5845";21;2019-05-13;25.6852;26.1882555128205;24;34.4678
"5846";21;2019-05-14;24.4942;24.7534459610028;23.448;26.1311
"5847";21;2019-05-15;24.643;24.62935;23.346;25.778
"5848";21;2019-05-16;25.9225;25.9944166666667;25.135;26.98
"5849";21;2019-05-17;29.291;29.1789083333333;27.276;30.445
"5850";21;2019-05-18;31.742;31.70565;30.997;32.606
"5851";21;2019-05-19;28.65;28.4768666666667;27.448;29.107
"5852";21;2019-05-20;28.844;28.8378916666667;27.937;29.811
"5853";21;2019-05-21;28.4045;28.3735833333333;28.1;28.636
"5854";21;2019-05-22;27.583;27.4356833333333;26.154;28.339
"5855";21;2019-05-23;24.9365;25.0242583333333;24.212;25.985
"5856";21;2019-05-24;24.9945;25.0894583333333;24.244;26.154
"5857";21;2019-05-28;30.3645;30.3126333333333;29.272;31.266
"5858";21;2019-05-29;29.297;29.3403416666667;28.363;30.266
"5859";21;2019-05-30;29.3765;29.4556833333333;29.117;30.013
"5860";21;2019-05-31;29.076;28.9457333333333;28.2;29.628
"5861";21;2019-06-01;27.7595;27.8223333333333;27.026;28.749
"5862";21;2019-06-02;25.4;25.3694915254237;24;26.3
"5863";21;2019-06-03;28.9;28.9033333333333;28;29.7
"5864";21;2019-06-04;31.75;31.73;30;32.8
"5865";21;2019-06-05;30.6;30.985;29.9;32.7
"5866";21;2019-06-06;29.2;29.1866666666667;28;30.2
"5867";21;2019-06-07;26.1645;26.2927790277778;23.9949;29.1
"5868";21;2019-06-08;25.7493;25.7480888888889;23.3167;27.7253
"5869";21;2019-06-09;26.035;26.0495319444444;24.5744;27.8668
"5870";21;2019-06-10;27.44895;27.4792347222222;25.7867;28.9536
"5871";21;2019-06-11;28.7547;28.5432423611111;26.1258;30.3662
"5872";21;2019-06-12;28.6853;28.6049252083333;26.027;31.2581
"5873";21;2019-06-13;28.63055;28.6007213888889;26.3528;30.7107
"5874";21;2019-06-14;29.24335;29.3359720833333;27.8962;31.0498
"5875";21;2019-06-15;28.7827;28.7654166666667;27.274;30.5424
"5876";21;2019-06-16;28.47835;28.5585020833333;27.1779;29.7787
"5877";21;2019-06-17;29.5037;29.3014675;27.3595;31.2741
"5878";21;2019-07-06;35.485;35.4749;35.186;35.85
"5879";21;2019-07-07;33.854;33.81825;33.067;34.639
"5880";21;2019-07-08;36.326;36.3976;35.981;37.024
"5881";21;2020-03-07;17;16.8829333333333;14.11;18.7
"5882";21;2020-03-08;18.625;18.3886252083333;15.94;20.0455
"5883";21;2020-03-09;16.65;16.5265985;14.15;18.54
"5884";21;2020-03-10;14.36425;14.0478264848485;9.49257;17.55
"5885";21;2020-03-11;16.30225;16.1681652083333;12.9346;18.4594
"5886";21;2020-03-12;16.64545;16.4850886666667;13.32;18.9668
"5887";21;2020-03-13;17.45005;17.2157908333333;13.05;21.2685
"5888";21;2020-03-14;23.16045;23.0794862222222;20.8173;24.93
"5889";21;2020-03-15;19.73655;19.5171867777778;15.9493;23.1484
"5890";21;2020-03-16;21.9174;21.9056276190476;20.4621;23.2312
"5891";21;2020-03-17;22.6999;22.5226238888889;20.2378;24.1765
"5892";21;2020-03-18;21.93;22.1763333333333;19.99;24.97
"5893";21;2020-03-24;16.33;16.4196;15.86;17.26
"5894";21;2020-03-25;17.705;17.6796833333333;16.05;18.95
"5895";21;2020-03-26;19.88;19.84015;18.97;20.53
"5896";21;2020-03-27;22.72;22.72245;21.68;23.75
"5897";21;2020-03-28;25.35;25.3892962962963;23.95;26.5
"5898";21;2020-03-29;23.815;23.7982777777778;22.44;24.57
"5899";21;2020-03-30;18.59;18.6358888888889;17.73;20.15
"5900";21;2020-03-31;18.32;18.3525;17.68;19.27
"5901";21;2020-04-01;20.625;20.5849;19.25;21.65
"5902";21;2020-04-02;22.75;22.7308333333333;21.96;23.47
"5903";21;2020-04-03;23.52;23.6076111111111;22.85;24.73
"5904";21;2020-04-04;25.6;25.5831666666667;25.02;26.13
"5905";21;2020-04-05;23.2;23.2138333333333;22.53;24.19
"5906";21;2020-04-06;19.4;19.5526666666667;18.23;21.59
"5907";21;2020-04-07;20.77;20.7483888888889;19.96;21.88
"5908";21;2020-04-08;24.125;24.0148333333333;22.96;24.86
"5909";21;2020-04-09;25.88;25.8604444444444;24.42;26.85
"5910";21;2020-04-10;28.085;28.2766666666667;27.63;29.4
"5911";21;2020-04-11;25.465;25.6414444444444;24;28.61
"5912";21;2020-04-12;28.005;28.031;27.28;28.86
"5913";21;2020-04-13;25.795;25.7164444444444;25.08;26.46
"5914";21;2020-04-14;24.83;24.8855;24.23;25.91
"5915";21;2020-04-30;30.96;30.9325;29.67;31.99
"5916";21;2020-05-01;31.1;30.602;28.89;31.85
"5917";21;2020-05-02;28.94;28.8153333333333;28.11;29.51
"5918";21;2020-05-03;28.93;28.92;28.58;29.16
"5919";21;2020-05-04;27.33;27.3425;27.06;27.7
"5920";21;2020-05-05;22.76;22.7931666666667;21.82;23.87
"5921";21;2020-05-06;22.84;22.76;22.16;23.5
"5922";21;2020-05-07;28.07;27.7838333333333;26.56;28.61
"5923";21;2020-05-08;24.535;24.5093333333333;23.22;25.74
"5924";21;2020-05-09;24.495;24.5358333333333;23.88;25.18
"5925";21;2020-05-10;27.47;27.4745;26.57;28.42
"5926";21;2020-05-11;28.89;28.8551666666667;28.44;29.27
"5927";21;2020-05-12;24.55;24.5665952380952;23.58;25.72
"5928";21;2020-05-13;23.185;23.1878888888889;21.93;24.86
"5929";21;2020-05-14;26.05;26.0499757281553;24.2;27.82
"5930";21;2020-05-15;28.36;28.2931666666667;26.63;29.27
"5931";21;2020-05-16;29.41;29.2644722222222;27.03;30.79
"5932";21;2020-05-17;27.695;27.7233055555556;25.11;30.08
"5933";21;2020-05-18;27.455;27.4008055555556;25.42;28.99
"5934";21;2020-05-19;27.515;27.4408666666667;24.8;29.45
"5935";21;2020-05-20;29.09;28.9789;26.73;30.39
"5936";21;2020-05-21;26.73;26.35025;24.01;28.13
"5937";21;2020-05-22;28.605;28.4149583333333;25.25;31.04
"5938";21;2020-05-23;28.93;28.69;26.81;30.26
"5939";21;2020-05-24;30.615;30.5265416666667;28.06;32.39
"5940";21;2020-05-26;28.785;28.7205;28.12;29.25
"5941";21;2020-05-27;29.185;29.1945;28.69;29.79
"5942";21;2020-05-28;28.81;28.8203333333333;28.4;29.24
"5943";21;2020-05-29;30.61;30.5386666666667;29.87;31.24
"5944";21;2020-05-30;32.4;32.3756666666667;31.92;32.73
"5945";21;2020-05-31;31.46;31.0327222222222;27.65;31.77
"5946";21;2020-06-01;31.5;31.56675;30.94;32.18
"5947";21;2020-06-02;29.33;29.40825;27.87;30.73
"5948";21;2020-06-03;30.2;30.1385833333333;29.66;30.44
"5949";21;2020-06-04;31.045;31.0199166666667;30.01;31.87
"5950";21;2020-06-05;31.385;31.4121666666667;30.83;32.13
"5951";21;2020-06-10;34.22;34.2333333333333;33.41;34.99
"5952";21;2020-06-11;29.26;29.3267083333333;26.82;31.52
"5953";21;2020-06-12;28.305;27.8191666666667;25.24;29.66
"5954";21;2020-06-13;30.21;30.5012777777778;28.2;32.62
"5955";21;2020-06-14;29.54;29.8236111111111;27.95;32.01
"5956";21;2020-06-15;30.965;31.1108333333333;28.93;33.07
"5957";21;2020-06-16;31.23;32.0882916666667;28.99;36.9
"5958";21;2020-06-17;31.8;32.27525;29.95;37.49
"5959";21;2020-06-18;31.71;32.7400416666667;30.31;36.92
"5960";21;2020-06-19;33.4;34.1200416666667;32.06;37.55
"5961";21;2020-06-20;31.94;32.9083333333333;30.07;37.61
"5962";21;2020-06-21;28.73;29.9187666666667;26.37;37.07
"5963";21;2020-06-22;29.24;31.2372777777778;28.31;36.63
"5964";21;2020-06-23;31.06;32.7425555555556;29.26;37.3
"5965";21;2020-06-24;34.91;35.1298333333333;33.32;37.33
"5966";21;2020-06-25;33.67;34.34725;32.54;37.58
"5967";21;2020-06-26;34.275;34.8072083333333;32.81;38.69
"5968";21;2020-06-27;33.32;33.2559166666667;31.8;34.4
"5969";21;2020-06-28;32.23;32.1383333333333;29.94;33.32
"5970";21;2020-06-29;30.47;34.6231111111111;27.99;65.02
"5971";21;2020-06-30;31.09;30.4628333333333;26.47;32.66
"5972";21;2020-07-01;33.56;32.4043666666667;26.84;34.39
"5973";21;2020-07-02;34.44;33.251;23.36;39.98
"5974";21;2020-07-03;31.825;29.5441333333333;23.69;33.84
"5975";21;2020-07-04;31.825;30.5919583333333;25.74;33.65
"5976";21;2020-07-05;28.51;28.3772916666667;27.01;29.97
"5977";21;2020-07-06;28.69;28.6843888888889;26.96;30.18
"5978";21;2020-07-07;31.17;31.2060555555556;29.97;32.13
"5979";21;2020-07-08;34.13;34.1043333333333;32.87;35.24
"5980";21;2020-07-09;32.965;31.6672222222222;27.36;35.16
"5981";21;2020-07-10;31.585;30.2848888888889;26.47;33.05
"5982";21;2020-07-11;30.38;29.5947133757962;24.91;32.33
"5983";21;2020-07-12;34.76;34.83025;33.96;36.32
"5984";21;2020-07-13;34.9;35.08275;33.93;36.82
"5985";21;2020-07-14;32.885;32.979;32.3;33.72
"5986";21;2020-07-15;36.195;36.1226666666667;35.64;36.48
"5987";21;2020-07-16;36.86;36.9811666666667;36.07;37.84
"5988";21;2020-07-17;36.525;36.521;35.81;37.3
